filename,gender,race,age,age_range,split
test_0458_aligned.jpg,male,Asian,20-39,20-39,test
test_0459_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0460_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0461_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0462_aligned.jpg,female,Caucasian,70+,70+,test
test_0463_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0464_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0465_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0466_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0467_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0468_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0469_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0470_aligned.jpg,unsure,Asian,0-3,0-3,test
test_0471_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0472_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0473_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0474_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0475_aligned.jpg,male,Caucasian,0-3,0-3,test
test_0476_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0477_aligned.jpg,male,Caucasian,0-3,0-3,test
test_0478_aligned.jpg,male,African-American,20-39,20-39,test
test_0479_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0480_aligned.jpg,male,African-American,20-39,20-39,test
test_0481_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0482_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0483_aligned.jpg,female,Caucasian,0-3,0-3,test
test_0484_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0485_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0486_aligned.jpg,female,Asian,20-39,20-39,test
test_0487_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0488_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0489_aligned.jpg,male,African-American,4-19,4-19,test
test_0490_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0491_aligned.jpg,male,Caucasian,0-3,0-3,test
test_0492_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0493_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0494_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0495_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0496_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0497_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0498_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0499_aligned.jpg,female,Caucasian,0-3,0-3,test
test_0500_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0501_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0502_aligned.jpg,male,Caucasian,0-3,0-3,test
test_0503_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0504_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0505_aligned.jpg,male,Caucasian,0-3,0-3,test
test_0506_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0507_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0508_aligned.jpg,female,African-American,4-19,4-19,test
test_0509_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0510_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0511_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0512_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0513_aligned.jpg,female,African-American,0-3,0-3,test
test_0514_aligned.jpg,female,Caucasian,0-3,0-3,test
test_0515_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0516_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0517_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0518_aligned.jpg,female,Caucasian,70+,70+,test
test_0519_aligned.jpg,female,Caucasian,70+,70+,test
test_0520_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0521_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0522_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0523_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0524_aligned.jpg,male,African-American,20-39,20-39,test
test_0525_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0526_aligned.jpg,female,Caucasian,0-3,0-3,test
test_0527_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0528_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0529_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0530_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0531_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0532_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0533_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0534_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0535_aligned.jpg,female,African-American,40-69,40-69,test
test_0536_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0537_aligned.jpg,male,Caucasian,0-3,0-3,test
test_0538_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0539_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0540_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0541_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0542_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0543_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0544_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0545_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0546_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0547_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0548_aligned.jpg,female,Asian,20-39,20-39,test
test_0549_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0550_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0551_aligned.jpg,male,Asian,20-39,20-39,test
test_0552_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0553_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0554_aligned.jpg,female,Asian,20-39,20-39,test
test_0555_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0556_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0557_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0558_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0559_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0560_aligned.jpg,female,Caucasian,0-3,0-3,test
test_0561_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0562_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0563_aligned.jpg,female,African-American,20-39,20-39,test
test_0564_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0565_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0566_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0567_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0568_aligned.jpg,female,African-American,4-19,4-19,test
test_0569_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0570_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0571_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0572_aligned.jpg,male,Caucasian,70+,70+,test
test_0573_aligned.jpg,male,Asian,0-3,0-3,test
test_0574_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0575_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0576_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0577_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0578_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0579_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0580_aligned.jpg,unsure,Asian,0-3,0-3,test
test_0581_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0582_aligned.jpg,male,African-American,20-39,20-39,test
test_0583_aligned.jpg,unsure,Caucasian,4-19,4-19,test
test_0584_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0585_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0586_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0587_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0588_aligned.jpg,female,African-American,20-39,20-39,test
test_0589_aligned.jpg,male,Asian,20-39,20-39,test
test_0590_aligned.jpg,male,Caucasian,0-3,0-3,test
test_0591_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0592_aligned.jpg,female,African-American,4-19,4-19,test
test_0593_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0594_aligned.jpg,female,Asian,20-39,20-39,test
test_0595_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0596_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0597_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0598_aligned.jpg,unsure,Asian,0-3,0-3,test
test_0599_aligned.jpg,male,Asian,70+,70+,test
test_0600_aligned.jpg,female,African-American,4-19,4-19,test
test_0601_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0602_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0603_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0604_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0605_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0606_aligned.jpg,female,Asian,20-39,20-39,test
test_0607_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0608_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0609_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0610_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0611_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0612_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0613_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0614_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0615_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0616_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0617_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0618_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0619_aligned.jpg,female,African-American,40-69,40-69,test
test_0620_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0621_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0622_aligned.jpg,female,African-American,4-19,4-19,test
test_0623_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0624_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0625_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0626_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0627_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0628_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0629_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0630_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0631_aligned.jpg,female,Asian,20-39,20-39,test
test_0632_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0633_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0634_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0635_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0636_aligned.jpg,female,African-American,4-19,4-19,test
test_0637_aligned.jpg,female,African-American,4-19,4-19,test
test_0638_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0639_aligned.jpg,female,Asian,40-69,40-69,test
test_0640_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0641_aligned.jpg,female,Asian,70+,70+,test
test_0642_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0643_aligned.jpg,female,Asian,20-39,20-39,test
test_0644_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0645_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0646_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0647_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0648_aligned.jpg,female,Asian,4-19,4-19,test
test_0649_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0650_aligned.jpg,female,Asian,4-19,4-19,test
test_0651_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0652_aligned.jpg,female,Caucasian,0-3,0-3,test
test_0653_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0654_aligned.jpg,male,Caucasian,0-3,0-3,test
test_0655_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0656_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0657_aligned.jpg,male,Caucasian,0-3,0-3,test
test_0658_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0659_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0660_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0661_aligned.jpg,female,Asian,20-39,20-39,test
test_0662_aligned.jpg,female,African-American,40-69,40-69,test
test_0663_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0664_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0665_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0666_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0667_aligned.jpg,male,African-American,20-39,20-39,test
test_0668_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0669_aligned.jpg,female,Asian,20-39,20-39,test
test_0670_aligned.jpg,female,Caucasian,70+,70+,test
test_0671_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0672_aligned.jpg,female,Asian,20-39,20-39,test
test_0673_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0674_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0675_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0676_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0677_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0678_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0679_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0680_aligned.jpg,female,African-American,4-19,4-19,test
test_0681_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0682_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0683_aligned.jpg,female,Asian,20-39,20-39,test
test_0684_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0685_aligned.jpg,male,Asian,4-19,4-19,test
test_0686_aligned.jpg,female,Caucasian,0-3,0-3,test
test_0687_aligned.jpg,unsure,Asian,0-3,0-3,test
test_0688_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0689_aligned.jpg,female,Asian,20-39,20-39,test
test_0690_aligned.jpg,male,African-American,0-3,0-3,test
test_0691_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0692_aligned.jpg,female,Asian,4-19,4-19,test
test_0693_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0694_aligned.jpg,unsure,African-American,0-3,0-3,test
test_0695_aligned.jpg,unsure,African-American,0-3,0-3,test
test_0696_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0697_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0698_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0699_aligned.jpg,female,Asian,20-39,20-39,test
test_0700_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0701_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0702_aligned.jpg,female,Asian,20-39,20-39,test
test_0703_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0704_aligned.jpg,female,Caucasian,70+,70+,test
test_0705_aligned.jpg,female,Caucasian,70+,70+,test
test_0706_aligned.jpg,male,Caucasian,0-3,0-3,test
test_0707_aligned.jpg,male,Asian,40-69,40-69,test
test_0708_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0709_aligned.jpg,female,Asian,20-39,20-39,test
test_0710_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0711_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0712_aligned.jpg,female,African-American,40-69,40-69,test
test_0713_aligned.jpg,female,Caucasian,70+,70+,test
test_0714_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0715_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0716_aligned.jpg,female,African-American,0-3,0-3,test
test_0717_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0718_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0719_aligned.jpg,male,African-American,20-39,20-39,test
test_0720_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0721_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0722_aligned.jpg,male,Caucasian,0-3,0-3,test
test_0723_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0724_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0725_aligned.jpg,female,Asian,40-69,40-69,test
test_0726_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0727_aligned.jpg,female,Asian,20-39,20-39,test
test_0728_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0729_aligned.jpg,female,Asian,20-39,20-39,test
test_0730_aligned.jpg,female,Asian,20-39,20-39,test
test_0731_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0732_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0733_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0734_aligned.jpg,female,African-American,20-39,20-39,test
test_0735_aligned.jpg,female,Caucasian,70+,70+,test
test_0736_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0737_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0738_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0739_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0740_aligned.jpg,female,Asian,20-39,20-39,test
test_0741_aligned.jpg,female,Asian,20-39,20-39,test
test_0742_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0743_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0744_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0745_aligned.jpg,female,African-American,40-69,40-69,test
test_0746_aligned.jpg,female,Asian,20-39,20-39,test
test_0747_aligned.jpg,female,Asian,20-39,20-39,test
test_0748_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0749_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0750_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0751_aligned.jpg,female,African-American,4-19,4-19,test
test_0752_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0753_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0754_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0755_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0756_aligned.jpg,unsure,Caucasian,70+,70+,test
test_0757_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0758_aligned.jpg,female,African-American,4-19,4-19,test
test_0759_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0760_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0761_aligned.jpg,female,Caucasian,0-3,0-3,test
test_0762_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0763_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0764_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0765_aligned.jpg,male,Caucasian,4-19,4-19,test
test_0766_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0767_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0768_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0769_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0770_aligned.jpg,unsure,Asian,0-3,0-3,test
test_0771_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0772_aligned.jpg,female,Asian,0-3,0-3,test
test_0773_aligned.jpg,female,Caucasian,4-19,4-19,test
test_0774_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0775_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0776_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0777_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0778_aligned.jpg,male,Asian,40-69,40-69,test
test_0779_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0780_aligned.jpg,female,African-American,4-19,4-19,test
test_0781_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0782_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0783_aligned.jpg,male,African-American,20-39,20-39,test
test_0784_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0785_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0786_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0787_aligned.jpg,male,Caucasian,40-69,40-69,test
test_0788_aligned.jpg,male,African-American,40-69,40-69,test
test_0789_aligned.jpg,unsure,Caucasian,0-3,0-3,test
test_0790_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0791_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0792_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0793_aligned.jpg,male,Caucasian,20-39,20-39,test
test_0794_aligned.jpg,unsure,Asian,0-3,0-3,test
test_0795_aligned.jpg,male,Caucasian,70+,70+,test
test_0796_aligned.jpg,female,Caucasian,20-39,20-39,test
test_0797_aligned.jpg,female,Caucasian,40-69,40-69,test
test_0798_aligned.jpg,female,African-American,20-39,20-39,test
test_0799_aligned.jpg,unsure,Caucasian,0-3,0-3,test
